date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-08-13,sh.601390,5.5700,5.6100,5.5300,5.5400,5.5200,52275963,291106824.3700,3,0.280500,1,0.362300,0
2020-08-14,sh.601390,5.5900,5.6200,5.5100,5.5800,5.5400,45657617,253873816.6700,3,0.245000,1,0.722000,0
2020-08-17,sh.601390,5.5900,5.7100,5.5600,5.6900,5.5800,102026602,577487229.7900,3,0.547400,1,1.971300,0
2020-08-18,sh.601390,5.6700,5.6800,5.6000,5.6300,5.6900,81913931,461953010.9000,3,0.439500,1,-1.054500,0
2020-08-19,sh.601390,5.6300,5.7500,5.5800,5.6700,5.6300,91294912,517696978.6000,3,0.489900,1,0.710500,0
2020-08-20,sh.601390,5.6200,5.6700,5.5500,5.5900,5.6700,61581525,344482490.2600,3,0.330400,1,-1.410900,0
2020-08-21,sh.601390,5.5900,5.6300,5.5500,5.5700,5.5900,37031269,206617267.1800,3,0.198700,1,-0.357800,0
2020-08-24,sh.601390,5.5900,5.6200,5.5600,5.5800,5.5700,42615413,238078522.6600,3,0.228700,1,0.179500,0
2020-08-25,sh.601390,5.5800,5.5900,5.5200,5.5400,5.5800,37004256,205392388.2100,3,0.198600,1,-0.716800,0
2020-08-26,sh.601390,5.5300,5.5500,5.4000,5.4200,5.5400,64198319,350257059.5400,3,0.344500,1,-2.166100,0
2020-08-27,sh.601390,5.4300,5.4300,5.3600,5.4000,5.4200,36942502,199074661.7700,3,0.198200,1,-0.369000,0
2020-08-28,sh.601390,5.4100,5.4900,5.3900,5.4900,5.4000,40054136,218105565.9400,3,0.214900,1,1.666700,0
2020-08-31,sh.601390,5.6000,5.7600,5.5900,5.6000,5.4900,139583665,791469365.8000,3,0.749000,1,2.003600,0
2020-09-01,sh.601390,5.6100,5.6800,5.5800,5.6500,5.6000,63580043,358202498.0100,3,0.341200,1,0.892900,0
2020-09-02,sh.601390,5.6600,5.6600,5.5600,5.5800,5.6500,47437437,265592204.9300,3,0.254500,1,-1.238900,0
2020-09-03,sh.601390,5.6000,5.6600,5.5600,5.5800,5.5800,54950946,308374550.4900,3,0.294900,1,0.000000,0
2020-09-04,sh.601390,5.5200,5.5500,5.4900,5.5300,5.5800,41156213,227206547.6700,3,0.220800,1,-0.896100,0
2020-09-07,sh.601390,5.5500,5.6400,5.5300,5.5400,5.5300,49029406,274005609.3600,3,0.263100,1,0.180800,0
2020-09-08,sh.601390,5.5600,5.6400,5.5400,5.6300,5.5400,62984928,353367680.2800,3,0.338000,1,1.624500,0
2020-09-09,sh.601390,5.6000,5.7200,5.5800,5.6100,5.6300,83648988,471842616.6300,3,0.448800,1,-0.355200,0
2020-09-10,sh.601390,5.6300,5.6700,5.5100,5.5400,5.6100,72230312,404680413.0600,3,0.387600,1,-1.247800,0
2020-09-11,sh.601390,5.5100,5.5300,5.4300,5.4500,5.5400,60989759,333130118.3100,3,0.327300,1,-1.624500,0
2020-09-14,sh.601390,5.4600,5.5000,5.4500,5.4700,5.4500,39102761,213764047.6100,3,0.209800,1,0.367000,0
2020-09-15,sh.601390,5.4800,5.6200,5.4200,5.6000,5.4700,63587643,351829543.3200,3,0.341200,1,2.376600,0
2020-09-16,sh.601390,5.5800,5.7200,5.5600,5.6900,5.6000,114753032,651181852.1100,3,0.615700,1,1.607100,0
2020-09-17,sh.601390,5.7100,5.7300,5.6500,5.7000,5.6900,71338816,406125803.6100,3,0.382800,1,0.175700,0
2020-09-18,sh.601390,5.7000,5.9000,5.6800,5.7700,5.7000,178790422,1042455286.0500,3,0.959300,1,1.228100,0
2020-09-21,sh.601390,5.8100,5.8900,5.7600,5.7700,5.7700,93960057,546165043.1800,3,0.461400,1,0.000000,0
2020-09-22,sh.601390,5.7400,5.7800,5.6100,5.6400,5.7700,81178423,462375214.1200,3,0.398600,1,-2.253000,0
2020-09-23,sh.601390,5.6600,5.6700,5.5800,5.5800,5.6400,46488429,260810803.3800,3,0.228300,1,-1.063800,0
2020-09-24,sh.601390,5.5700,5.5900,5.4700,5.4900,5.5800,61457114,338573105.1000,3,0.301800,1,-1.612900,0
2020-09-25,sh.601390,5.4900,5.5100,5.4000,5.4300,5.4900,51875103,282343020.6000,3,0.254700,1,-1.092900,0
2020-09-28,sh.601390,5.4400,5.4600,5.4100,5.4300,5.4300,29620213,160944990.0600,3,0.145500,1,0.000000,0
2020-09-29,sh.601390,5.4500,5.4700,5.4300,5.4400,5.4300,36658442,199769572.1300,3,0.180000,1,0.184200,0
2020-09-30,sh.601390,5.4400,5.4600,5.3400,5.3900,5.4400,47064686,253977166.4400,3,0.231100,1,-0.919100,0
